Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,10,29,4,1214,1143,1322,1253,PS,1818,NA,68,70,NA,29,31,OAK,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1143,1143,1302,1253,PS,1818,NA,79,70,NA,9,0,OAK,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1149,1143,1302,1253,PS,1818,NA,73,70,NA,9,6,OAK,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,2318,2255,16,2356,PS,1819,NA,58,61,NA,20,23,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,2302,2255,7,2356,PS,1819,NA,65,61,NA,11,7,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,2307,2255,7,2356,PS,1819,NA,60,61,NA,11,12,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2258,2255,2355,2356,PS,1819,NA,57,61,NA,-1,3,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1450,1405,1531,1435,PS,1820,NA,41,30,NA,56,45,MRY,SFO,77,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1406,1405,1436,1435,PS,1820,NA,30,30,NA,1,1,MRY,SFO,77,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1425,1405,1503,1435,PS,1820,NA,38,30,NA,28,20,MRY,SFO,77,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1500,1500,1604,1608,PS,1820,NA,64,68,NA,-4,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1520,1500,1629,1608,PS,1820,NA,69,68,NA,21,20,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1501,1500,1615,1608,PS,1820,NA,74,68,NA,7,1,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,NA,1500,NA,1608,PS,1820,NA,NA,68,NA,NA,NA,SFO,LAX,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1542,1500,1655,1608,PS,1820,NA,73,68,NA,47,42,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1540,1500,1706,1608,PS,1820,NA,86,68,NA,58,40,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1511,1500,1621,1608,PS,1820,NA,70,68,NA,13,11,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1525,1500,1642,1608,PS,1820,NA,77,68,NA,34,25,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1526,1500,1636,1608,PS,1820,NA,70,68,NA,28,26,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1501,1500,1618,1608,PS,1820,NA,77,68,NA,10,1,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,NA,1500,NA,1608,PS,1820,NA,NA,68,NA,NA,NA,SFO,LAX,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1459,1500,1620,1608,PS,1820,NA,81,68,NA,12,-1,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1459,1500,1610,1608,PS,1820,NA,71,68,NA,2,-1,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1549,1500,1712,1608,PS,1820,NA,83,68,NA,64,49,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1553,1500,1714,1608,PS,1820,NA,81,68,NA,66,53,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1500,1500,1615,1608,PS,1820,NA,75,68,NA,7,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1512,1500,1628,1608,PS,1820,NA,76,68,NA,20,12,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1500,1500,1630,1608,PS,1820,NA,90,68,NA,22,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,NA,1500,NA,1613,PS,1820,NA,NA,73,NA,NA,NA,SFO,LAX,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1552,1500,1727,1613,PS,1820,NA,95,73,NA,74,52,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1501,1500,1617,1613,PS,1820,NA,76,73,NA,4,1,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1515,1500,1640,1613,PS,1820,NA,85,73,NA,27,15,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1632,1630,1732,1726,PS,1821,NA,60,56,NA,6,2,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1630,1630,1731,1726,PS,1821,NA,61,56,NA,5,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1656,1630,1757,1726,PS,1821,NA,61,56,NA,31,26,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1634,1630,1738,1726,PS,1821,NA,64,56,NA,12,4,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1638,1630,1738,1726,PS,1821,NA,60,56,NA,12,8,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1638,1630,1736,1726,PS,1821,NA,58,56,NA,10,8,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1643,1630,1743,1726,PS,1821,NA,60,56,NA,17,13,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1659,1630,1812,1726,PS,1821,NA,73,56,NA,46,29,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1632,1630,1727,1726,PS,1821,NA,55,56,NA,1,2,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1635,1630,1731,1726,PS,1821,NA,56,56,NA,5,5,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1633,1630,1756,1726,PS,1821,NA,83,56,NA,30,3,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1657,1630,1755,1726,PS,1821,NA,58,56,NA,29,27,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1632,1630,1730,1726,PS,1821,NA,58,56,NA,4,2,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1630,1630,1733,1726,PS,1821,NA,63,56,NA,7,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1726,1630,1833,1726,PS,1821,NA,67,56,NA,67,56,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1635,1630,1734,1726,PS,1821,NA,59,56,NA,8,5,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1631,1630,1724,1726,PS,1821,NA,53,56,NA,-2,1,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1634,1630,1731,1726,PS,1821,NA,57,56,NA,5,4,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1631,1630,1730,1726,PS,1821,NA,59,56,NA,4,1,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1631,1630,1742,1726,PS,1821,NA,71,56,NA,16,1,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1704,1630,1833,1726,PS,1821,NA,89,56,NA,67,34,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1706,1630,1811,1726,PS,1821,NA,65,56,NA,45,36,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1631,1630,1734,1726,PS,1821,NA,63,56,NA,8,1,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1630,1630,1729,1726,PS,1821,NA,59,56,NA,3,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1630,1630,1726,1726,PS,1821,NA,56,56,NA,0,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1630,1630,1724,1726,PS,1821,NA,54,56,NA,-2,0,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,NA,1645,NA,1746,PS,1821,NA,NA,61,NA,NA,NA,LAX,SJC,308,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1715,1645,1830,1746,PS,1821,NA,75,61,NA,44,30,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1702,1645,1803,1746,PS,1821,NA,61,61,NA,17,17,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1837,1739,2103,1948,PS,1822,NA,86,69,NA,75,58,LAX,PHX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1822,1739,2039,1948,PS,1822,NA,77,69,NA,51,43,LAX,PHX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1743,1739,1953,1948,PS,1822,NA,70,69,NA,5,4,LAX,PHX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1424,1355,1604,1530,PS,1822,NA,100,95,NA,34,29,PDX,SFO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1441,1355,1621,1530,PS,1822,NA,100,95,NA,51,46,PDX,SFO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1354,1355,1540,1530,PS,1822,NA,106,95,NA,10,-1,PDX,SFO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1428,1355,1603,1530,PS,1822,NA,95,95,NA,33,33,PDX,SFO,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1054,1054,1212,1200,PS,1822,NA,78,66,NA,12,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1052,1054,1203,1200,PS,1822,NA,71,66,NA,3,-2,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1053,1054,1156,1200,PS,1822,NA,63,66,NA,-4,-1,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1054,1054,1158,1200,PS,1822,NA,64,66,NA,-2,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1056,1054,1213,1200,PS,1822,NA,77,66,NA,13,2,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1100,1054,1219,1200,PS,1822,NA,79,66,NA,19,6,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1055,1054,1216,1200,PS,1822,NA,81,66,NA,16,1,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1111,1054,1228,1200,PS,1822,NA,77,66,NA,28,17,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1114,1054,1232,1200,PS,1822,NA,78,66,NA,32,20,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1054,1054,1218,1200,PS,1822,NA,84,66,NA,18,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1118,1054,1233,1200,PS,1822,NA,75,66,NA,33,24,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1054,1054,1211,1200,PS,1822,NA,77,66,NA,11,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1107,1054,1219,1200,PS,1822,NA,72,66,NA,19,13,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1108,1054,1230,1200,PS,1822,NA,82,66,NA,30,14,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1157,1054,1307,1200,PS,1822,NA,70,66,NA,67,63,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1054,1054,1207,1200,PS,1822,NA,73,66,NA,7,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1058,1054,1214,1200,PS,1822,NA,76,66,NA,14,4,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1054,1054,1216,1200,PS,1822,NA,82,66,NA,16,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1052,1054,1203,1200,PS,1822,NA,71,66,NA,3,-2,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1120,1054,1246,1200,PS,1822,NA,86,66,NA,46,26,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1054,1054,1221,1200,PS,1822,NA,87,66,NA,21,0,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1053,1054,1202,1200,PS,1822,NA,69,66,NA,2,-1,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1058,1054,1211,1200,PS,1822,NA,73,66,NA,11,4,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1106,1054,1214,1200,PS,1822,NA,68,66,NA,14,12,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1052,1054,1214,1200,PS,1822,NA,82,66,NA,14,-2,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1641,1600,1809,1710,PS,1822,NA,88,70,NA,59,41,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1651,1600,1757,1710,PS,1822,NA,66,70,NA,47,51,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1600,1600,1718,1710,PS,1822,NA,78,70,NA,8,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1619,1600,1726,1710,PS,1822,NA,67,70,NA,16,19,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,2233,2215,2342,2316,PS,1823,NA,69,61,NA,26,18,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,2221,2215,2325,2316,PS,1823,NA,64,61,NA,9,6,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,2237,2215,2335,2316,PS,1823,NA,58,61,NA,19,22,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,2215,2215,2311,2316,PS,1823,NA,56,61,NA,-5,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,2215,2215,2319,2316,PS,1823,NA,64,61,NA,3,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,2220,2215,2321,2316,PS,1823,NA,61,61,NA,5,5,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,2324,2215,19,2316,PS,1823,NA,55,61,NA,63,69,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,2315,2215,15,2316,PS,1823,NA,60,61,NA,59,60,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,2237,2215,NA,2316,PS,1823,NA,NA,61,NA,NA,22,LAX,SCK,315,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1987,10,14,3,2215,2215,2314,2316,PS,1823,NA,59,61,NA,-2,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,2221,2215,2322,2316,PS,1823,NA,61,61,NA,6,6,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,2330,2215,27,2316,PS,1823,NA,57,61,NA,71,75,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,2238,2215,2340,2316,PS,1823,NA,62,61,NA,24,23,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,2215,2215,2312,2316,PS,1823,NA,57,61,NA,-4,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,2255,2215,2354,2316,PS,1823,NA,59,61,NA,38,40,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,2215,2215,2310,2316,PS,1823,NA,55,61,NA,-6,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2251,2215,2350,2316,PS,1823,NA,59,61,NA,34,36,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,2215,2215,2315,2316,PS,1823,NA,60,61,NA,-1,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,2215,2215,2320,2316,PS,1823,NA,65,61,NA,4,0,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,2211,2130,2311,2231,PS,1823,NA,60,61,NA,40,41,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,2147,2130,2251,2231,PS,1823,NA,64,61,NA,20,17,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,2132,2130,2231,2231,PS,1823,NA,59,61,NA,0,2,LAX,SCK,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1143,1130,1252,1235,PS,1824,NA,69,65,NA,17,13,SFO,BUR,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1141,1130,1254,1235,PS,1824,NA,73,65,NA,19,11,SFO,BUR,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1131,1130,1244,1235,PS,1824,NA,73,65,NA,9,1,SFO,BUR,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1414,1415,1517,1518,PS,1825,NA,63,63,NA,-1,-1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1415,1415,1522,1518,PS,1825,NA,67,63,NA,4,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1415,1415,1525,1518,PS,1825,NA,70,63,NA,7,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1419,1415,1524,1518,PS,1825,NA,65,63,NA,6,4,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1417,1415,1525,1518,PS,1825,NA,68,63,NA,7,2,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1415,1415,1521,1518,PS,1825,NA,66,63,NA,3,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1422,1415,1536,1518,PS,1825,NA,74,63,NA,18,7,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1414,1415,1530,1518,PS,1825,NA,76,63,NA,12,-1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1420,1415,1534,1518,PS,1825,NA,74,63,NA,16,5,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1415,1415,1524,1518,PS,1825,NA,69,63,NA,6,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1415,1415,1525,1518,PS,1825,NA,70,63,NA,7,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1450,1415,1556,1518,PS,1825,NA,66,63,NA,38,35,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1414,1415,1515,1518,PS,1825,NA,61,63,NA,-3,-1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1415,1415,1525,1518,PS,1825,NA,70,63,NA,7,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1415,1415,1523,1518,PS,1825,NA,68,63,NA,5,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1416,1415,1521,1518,PS,1825,NA,65,63,NA,3,1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1432,1415,1546,1518,PS,1825,NA,74,63,NA,28,17,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1415,1415,1520,1518,PS,1825,NA,65,63,NA,2,0,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1416,1415,1520,1518,PS,1825,NA,64,63,NA,2,1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1416,1415,1526,1518,PS,1825,NA,70,63,NA,8,1,LAX,OAK,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1156,1100,1315,1211,PS,1825,NA,79,71,NA,64,56,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,NA,1100,NA,1211,PS,1825,NA,NA,71,NA,NA,NA,LAX,SFO,337,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1120,1100,1233,1211,PS,1825,NA,73,71,NA,22,20,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1124,1100,1253,1211,PS,1825,NA,89,71,NA,42,24,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1155,1155,1308,1300,PS,1826,NA,73,65,NA,8,0,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1154,1155,1303,1300,PS,1826,NA,69,65,NA,3,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1247,1155,1349,1300,PS,1826,NA,62,65,NA,49,52,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1156,1155,1301,1300,PS,1826,NA,65,65,NA,1,1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1155,1155,1309,1300,PS,1826,NA,74,65,NA,9,0,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1224,1155,1336,1300,PS,1826,NA,72,65,NA,36,29,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1206,1155,1305,1300,PS,1826,NA,59,65,NA,5,11,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1202,1155,1317,1300,PS,1826,NA,75,65,NA,17,7,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1223,1155,1332,1300,PS,1826,NA,69,65,NA,32,28,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1201,1155,1310,1300,PS,1826,NA,69,65,NA,10,6,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1154,1155,1323,1300,PS,1826,NA,89,65,NA,23,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1202,1155,1308,1300,PS,1826,NA,66,65,NA,8,7,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1224,1155,1338,1300,PS,1826,NA,74,65,NA,38,29,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1159,1155,1305,1300,PS,1826,NA,66,65,NA,5,4,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1249,1155,1403,1300,PS,1826,NA,74,65,NA,63,54,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1201,1155,1310,1300,PS,1826,NA,69,65,NA,10,6,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1154,1155,1308,1300,PS,1826,NA,74,65,NA,8,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1158,1155,1317,1300,PS,1826,NA,79,65,NA,17,3,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1206,1155,1310,1300,PS,1826,NA,64,65,NA,10,11,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1154,1155,1319,1300,PS,1826,NA,85,65,NA,19,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1200,1155,1319,1300,PS,1826,NA,79,65,NA,19,5,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1154,1155,1312,1300,PS,1826,NA,78,65,NA,12,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1209,1155,1316,1300,PS,1826,NA,67,65,NA,16,14,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1155,1155,1303,1300,PS,1826,NA,68,65,NA,3,0,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1216,1217,1323,1319,PS,1826,NA,67,62,NA,4,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1216,1217,1322,1319,PS,1826,NA,66,62,NA,3,-1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1218,1217,1337,1319,PS,1826,NA,79,62,NA,18,1,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1234,1217,1337,1319,PS,1826,NA,63,62,NA,18,17,SJC,LAX,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
